Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,Label,Content_after_re,Template_id,Template_string
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:44.905,2931,INFO,nova.virt.libvirt.driver,-,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Instance spawned successfully.,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Instance spawned successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:44.906,2931,INFO,nova.compute.manager,req-036175aa-437c-441a-ba59-1d28d2f0aa0c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Took 19.88 seconds to spawn the instance on the hypervisor.,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Took 19.88 seconds to spawn the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:45.035,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] During sync_power_state the instance has a pending task (spawning). Skip.,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:45.036,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] VM Resumed (Lifecycle Event),edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:45.042,2931,INFO,nova.compute.manager,req-036175aa-437c-441a-ba59-1d28d2f0aa0c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Took 20.68 seconds to build instance.,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Took 20.68 seconds to build instance.,6,<*> Took <*> seconds to build instance.
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:34:52.810,25746,INFO,nova.osapi_compute.wsgi.server,req-ca151063-4cb4-47ec-928a-49ad4e83977b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/edbdf46f-f748-42a1-923f-14a30cfe6ffe HTTP/1.1"" status: 204 len: 203 time: 0.2529950",edbdf46f-f748-42a1-923f-14a30cfe6ffe,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/edbdf46f-f748-42a1-923f-14a30cfe6ffe HTTP/1.1"" status: 204 len: 203 time: 0.2529950",7,"10.11.10.1 ""DELETE <*> HTTP/1.1"" status: 204 len: 203 time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:52.844,2931,INFO,nova.compute.manager,req-ca151063-4cb4-47ec-928a-49ad4e83977b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Terminating instance,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Terminating instance,8,<*> Terminating instance
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:53.060,2931,INFO,nova.virt.libvirt.driver,-,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Instance destroyed successfully.,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Instance destroyed successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:53.731,2931,INFO,nova.virt.libvirt.driver,req-ca151063-4cb4-47ec-928a-49ad4e83977b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Deleting instance files /var/lib/nova/instances/edbdf46f-f748-42a1-923f-14a30cfe6ffe_del,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Deleting instance files /var/lib/nova/instances/edbdf46f-f748-42a1-923f-14a30cfe6ffe_del,9,<*> Deleting instance files <*> del
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:53.734,2931,INFO,nova.virt.libvirt.driver,req-ca151063-4cb4-47ec-928a-49ad4e83977b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Deletion of /var/lib/nova/instances/edbdf46f-f748-42a1-923f-14a30cfe6ffe_del complete,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Deletion of /var/lib/nova/instances/edbdf46f-f748-42a1-923f-14a30cfe6ffe_del complete,10,<*> Deletion of <*> del complete
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:53.849,2931,INFO,nova.compute.manager,req-ca151063-4cb4-47ec-928a-49ad4e83977b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Took 1.00 seconds to destroy the instance on the hypervisor.,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Took 1.00 seconds to destroy the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:34:54.293,2931,INFO,nova.compute.manager,req-ca151063-4cb4-47ec-928a-49ad4e83977b 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] Took 0.44 seconds to deallocate network for instance.,edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> Took 0.44 seconds to deallocate network for instance.,11,<*> Took <*> seconds to deallocate network for instance.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.248,2931,INFO,nova.compute.claims,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",12,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.249,2931,INFO,nova.compute.claims,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Total memory: 64172 MB, used: 512.00 MB",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"<*> Total memory: 64172 MB, used: 512.00 MB",13,"<*> Total memory: 64172 MB, used: 512.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.249,2931,INFO,nova.compute.claims,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] memory limit: 96258.00 MB, free: 95746.00 MB",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"<*> memory limit: 96258.00 MB, free: 95746.00 MB",14,"<*> memory limit: 96258.00 MB, free: 95746.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.250,2931,INFO,nova.compute.claims,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Total disk: 15 GB, used: 0.00 GB",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"<*> Total disk: 15 GB, used: 0.00 GB",15,"<*> Total disk: 15 GB, used: 0.00 GB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.250,2931,INFO,nova.compute.claims,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] disk limit not specified, defaulting to unlimited",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"<*> disk limit not specified, defaulting to unlimited",16,"<*> disk limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.251,2931,INFO,nova.compute.claims,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Total vcpu: 16 VCPU, used: 0.00 VCPU",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU",17,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.251,2931,INFO,nova.compute.claims,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] vcpu limit not specified, defaulting to unlimited",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"<*> vcpu limit not specified, defaulting to unlimited",18,"<*> vcpu limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.285,2931,INFO,nova.compute.claims,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Claim successful,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Claim successful,19,<*> Claim successful
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:35:06.514,25746,INFO,nova.osapi_compute.wsgi.server,req-147c5576-79d6-4023-8294-9e3d11341df4 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/97662f78-a904-4fe3-88eb-2f96d2e74fc4 HTTP/1.1"" status: 200 len: 1708 time: 0.2002780",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/97662f78-a904-4fe3-88eb-2f96d2e74fc4 HTTP/1.1"" status: 200 len: 1708 time: 0.2002780",20,"10.11.10.1 ""GET <*> HTTP/1.1"" status: 200 len: <*> time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:06.870,2931,INFO,nova.virt.libvirt.driver,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Creating image,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Creating image,21,<*> Creating image
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:08.076,2931,INFO,nova.compute.manager,-,[instance: edbdf46f-f748-42a1-923f-14a30cfe6ffe] VM Stopped (Lifecycle Event),edbdf46f-f748-42a1-923f-14a30cfe6ffe,<*> VM Stopped (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:19.828,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] VM Started (Lifecycle Event),97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> VM Started (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:19.888,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] VM Paused (Lifecycle Event),97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> VM Paused (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:20.013,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] During sync_power_state the instance has a pending task (spawning). Skip.,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:35:26.153,25743,INFO,nova.api.openstack.compute.server_external_events,req-24e575ca-6e3d-42bf-a4b8-32671bd4cda9 f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:50b3cea3-6b0e-450e-8547-6e8e8fd56bd6 for instance 97662f78-a904-4fe3-88eb-2f96d2e74fc4,97662f78-a904-4fe3-88eb-2f96d2e74fc4,Creating event network-vif-plugged:50b3cea3-6b0e-450e-8547-6e8e8fd56bd6 for instance 97662f78-a904-4fe3-88eb-2f96d2e74fc4,3,Creating event <*> for instance <*>
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:26.164,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] VM Resumed (Lifecycle Event),97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:26.173,2931,INFO,nova.virt.libvirt.driver,-,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Instance spawned successfully.,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Instance spawned successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:26.174,2931,INFO,nova.compute.manager,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Took 19.31 seconds to spawn the instance on the hypervisor.,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Took 19.31 seconds to spawn the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:26.277,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] During sync_power_state the instance has a pending task (spawning). Skip.,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:26.278,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] VM Resumed (Lifecycle Event),97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> VM Resumed (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:26.307,2931,INFO,nova.compute.manager,req-60c14750-f1db-4ebc-afd2-56381a87fbdc 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Took 20.07 seconds to build instance.,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Took 20.07 seconds to build instance.,6,<*> Took <*> seconds to build instance.
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:35:34.726,25746,INFO,nova.osapi_compute.wsgi.server,req-8b4eab3a-5332-4ab5-a714-17caacdd7144 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/97662f78-a904-4fe3-88eb-2f96d2e74fc4 HTTP/1.1"" status: 204 len: 203 time: 0.2958770",97662f78-a904-4fe3-88eb-2f96d2e74fc4,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/97662f78-a904-4fe3-88eb-2f96d2e74fc4 HTTP/1.1"" status: 204 len: 203 time: 0.2958770",7,"10.11.10.1 ""DELETE <*> HTTP/1.1"" status: 204 len: 203 time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:34.760,2931,INFO,nova.compute.manager,req-8b4eab3a-5332-4ab5-a714-17caacdd7144 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Terminating instance,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Terminating instance,8,<*> Terminating instance
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:34.977,2931,INFO,nova.virt.libvirt.driver,-,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Instance destroyed successfully.,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Instance destroyed successfully.,4,<*> Instance <*> successfully.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:35.649,2931,INFO,nova.virt.libvirt.driver,req-8b4eab3a-5332-4ab5-a714-17caacdd7144 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Deleting instance files /var/lib/nova/instances/97662f78-a904-4fe3-88eb-2f96d2e74fc4_del,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Deleting instance files /var/lib/nova/instances/97662f78-a904-4fe3-88eb-2f96d2e74fc4_del,9,<*> Deleting instance files <*> del
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:35.650,2931,INFO,nova.virt.libvirt.driver,req-8b4eab3a-5332-4ab5-a714-17caacdd7144 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Deletion of /var/lib/nova/instances/97662f78-a904-4fe3-88eb-2f96d2e74fc4_del complete,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Deletion of /var/lib/nova/instances/97662f78-a904-4fe3-88eb-2f96d2e74fc4_del complete,10,<*> Deletion of <*> del complete
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:35.764,2931,INFO,nova.compute.manager,req-8b4eab3a-5332-4ab5-a714-17caacdd7144 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Took 1.00 seconds to destroy the instance on the hypervisor.,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Took 1.00 seconds to destroy the instance on the hypervisor.,5,<*> Took <*> seconds to <*> the instance on the hypervisor.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:36.222,2931,INFO,nova.compute.manager,req-8b4eab3a-5332-4ab5-a714-17caacdd7144 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] Took 0.46 seconds to deallocate network for instance.,97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> Took 0.46 seconds to deallocate network for instance.,11,<*> Took <*> seconds to deallocate network for instance.
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.241,2931,INFO,nova.compute.claims,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 11725358-1898-4443-98db-4ee5642f9f9e] Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",11725358-1898-4443-98db-4ee5642f9f9e,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU",12,"<*> Attempting claim: memory 2048 MB, disk 20 GB, vcpus 1 CPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.241,2931,INFO,nova.compute.claims,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 11725358-1898-4443-98db-4ee5642f9f9e] Total memory: 64172 MB, used: 512.00 MB",11725358-1898-4443-98db-4ee5642f9f9e,"<*> Total memory: 64172 MB, used: 512.00 MB",13,"<*> Total memory: 64172 MB, used: 512.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.242,2931,INFO,nova.compute.claims,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 11725358-1898-4443-98db-4ee5642f9f9e] memory limit: 96258.00 MB, free: 95746.00 MB",11725358-1898-4443-98db-4ee5642f9f9e,"<*> memory limit: 96258.00 MB, free: 95746.00 MB",14,"<*> memory limit: 96258.00 MB, free: 95746.00 MB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.242,2931,INFO,nova.compute.claims,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 11725358-1898-4443-98db-4ee5642f9f9e] Total disk: 15 GB, used: 0.00 GB",11725358-1898-4443-98db-4ee5642f9f9e,"<*> Total disk: 15 GB, used: 0.00 GB",15,"<*> Total disk: 15 GB, used: 0.00 GB"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.243,2931,INFO,nova.compute.claims,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 11725358-1898-4443-98db-4ee5642f9f9e] disk limit not specified, defaulting to unlimited",11725358-1898-4443-98db-4ee5642f9f9e,"<*> disk limit not specified, defaulting to unlimited",16,"<*> disk limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.243,2931,INFO,nova.compute.claims,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 11725358-1898-4443-98db-4ee5642f9f9e] Total vcpu: 16 VCPU, used: 0.00 VCPU",11725358-1898-4443-98db-4ee5642f9f9e,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU",17,"<*> Total vcpu: 16 VCPU, used: 0.00 VCPU"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.244,2931,INFO,nova.compute.claims,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"[instance: 11725358-1898-4443-98db-4ee5642f9f9e] vcpu limit not specified, defaulting to unlimited",11725358-1898-4443-98db-4ee5642f9f9e,"<*> vcpu limit not specified, defaulting to unlimited",18,"<*> vcpu limit not specified, defaulting to unlimited"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.278,2931,INFO,nova.compute.claims,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 11725358-1898-4443-98db-4ee5642f9f9e] Claim successful,11725358-1898-4443-98db-4ee5642f9f9e,<*> Claim successful,19,<*> Claim successful
nova-api.log.2017-05-14_21:27:04,2017-05-14,20:35:48.542,25746,INFO,nova.osapi_compute.wsgi.server,req-0b27a998-a6ef-4db8-b1dd-ba2f4cd99422 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/11725358-1898-4443-98db-4ee5642f9f9e HTTP/1.1"" status: 200 len: 1708 time: 0.2134581",11725358-1898-4443-98db-4ee5642f9f9e,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/11725358-1898-4443-98db-4ee5642f9f9e HTTP/1.1"" status: 200 len: 1708 time: 0.2134581",20,"10.11.10.1 ""GET <*> HTTP/1.1"" status: 200 len: <*> time: <*>"
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:48.892,2931,INFO,nova.virt.libvirt.driver,req-215b2d8b-6234-46a7-b0bd-4a94929a65cd 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 11725358-1898-4443-98db-4ee5642f9f9e] Creating image,11725358-1898-4443-98db-4ee5642f9f9e,<*> Creating image,21,<*> Creating image
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:35:50.177,2931,INFO,nova.compute.manager,-,[instance: 97662f78-a904-4fe3-88eb-2f96d2e74fc4] VM Stopped (Lifecycle Event),97662f78-a904-4fe3-88eb-2f96d2e74fc4,<*> VM Stopped (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:36:02.174,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 11725358-1898-4443-98db-4ee5642f9f9e] VM Started (Lifecycle Event),11725358-1898-4443-98db-4ee5642f9f9e,<*> VM Started (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:36:02.239,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 11725358-1898-4443-98db-4ee5642f9f9e] VM Paused (Lifecycle Event),11725358-1898-4443-98db-4ee5642f9f9e,<*> VM Paused (Lifecycle Event),1,<*> VM <*> (Lifecycle Event)
nova-compute.log.2017-05-14_21:27:09,2017-05-14,20:36:02.357,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 11725358-1898-4443-98db-4ee5642f9f9e] During sync_power_state the instance has a pending task (spawning). Skip.,11725358-1898-4443-98db-4ee5642f9f9e,<*> During sync_power_state the instance has a pending task (spawning). Skip.,2,<*> During sync power state the instance has a pending task <*> Skip.
